Cycle,Direction,Position_mm,Force_N,StrokeCount,Time_s
77,BWD,124.83977,4.26000,101,529.146
77,BWD,124.83649,4.17000,101,529.240
77,BWD,124.82436,3.79000,101,529.334
77,BWD,124.80350,2.99000,101,529.429
77,BWD,124.77361,2.68000,101,529.523
77,BWD,124.73486,1.49000,101,529.601
77,BWD,124.69619,1.48000,101,529.695
77,BWD,124.64128,0.28000,101,529.789
77,BWD,124.57729,0.15000,101,529.899
77,BWD,124.49145,0.10000,101,529.993
77,BWD,124.40555,0.05000,101,530.088
77,BWD,124.30642,0.00000,101,530.198
77,BWD,124.19684,0.02000,101,530.293
77,BWD,124.07729,0.01000,101,530.386
77,BWD,123.94750,0.01000,101,530.498
77,BWD,123.80751,0.00000,101,530.593
77,BWD,123.67314,-0.00000,101,530.687
77,BWD,123.53117,0.01000,101,530.797
77,BWD,123.36655,0.01000,101,530.891
77,BWD,123.22510,0.01000,101,530.985
77,BWD,123.08382,0.02000,101,531.096
77,BWD,122.91852,0.01000,101,531.190
77,BWD,122.77912,0.01000,101,531.299
77,BWD,122.61332,0.02000,101,531.394
77,BWD,122.50613,0.01000,101,531.488
77,BWD,122.39394,0.00000,101,531.598
77,BWD,122.27446,0.01000,101,531.692
77,BWD,122.18108,0.00000,101,531.786
77,BWD,122.09667,-0.02000,101,531.897
77,BWD,122.00980,0.01000,101,531.991
77,BWD,121.94495,0.02000,101,532.086
77,BWD,121.88861,-0.01000,101,532.196
77,BWD,121.83487,0.01000,101,532.290
77,BWD,121.79820,0.01000,101,532.386
77,BWD,121.77043,0.00000,101,532.495
77,BWD,121.74944,0.00000,101,532.589
77,BWD,121.74092,0.02000,101,532.699
77,BWD,121.74195,0.00000,101,532.793
77,BWD,121.75229,0.01000,101,532.887
77,BWD,121.77069,-0.00000,101,532.997
77,BWD,121.78627,0.01000,101,533.091
78,FWD,121.78925,0.01000,101,533.123
78,FWD,121.79599,0.01000,101,533.217
78,FWD,121.81344,0.00000,101,533.312
78,FWD,121.83539,0.01000,101,533.407
78,FWD,121.86880,0.02000,101,533.484
78,FWD,121.90353,-0.00000,101,533.564
78,FWD,121.94461,0.01000,101,533.642
78,FWD,121.99195,-0.01000,101,533.722
78,FWD,122.04517,0.01000,101,533.800
78,FWD,122.10453,0.01000,101,533.895
78,FWD,122.18372,-0.00000,101,533.989
78,FWD,122.27174,-0.01000,101,534.098
78,FWD,122.38588,0.01000,101,534.193
78,FWD,122.49320,-0.00000,101,534.287
78,FWD,122.60979,-0.00000,101,534.397
78,FWD,122.75649,0.01000,101,534.491
78,FWD,122.89209,0.01000,101,534.586
78,FWD,123.03391,0.00000,101,534.695
78,FWD,123.19865,0.00000,101,534.790
78,FWD,123.34029,0.02000,101,534.884
78,FWD,123.48159,-0.00000,101,534.994
78,FWD,123.64615,0.02000,101,535.088
78,FWD,123.78724,0.02000,101,535.199
78,FWD,123.95315,0.02000,101,535.293
78,FWD,124.09395,0.01000,101,535.386
78,FWD,124.23469,0.00000,101,535.496
78,FWD,124.40063,0.03000,101,535.591
78,FWD,124.54143,0.11000,101,535.685
78,FWD,124.68279,0.36000,102,535.795
78,BWD,124.75404,2.74000,102,536.157
78,BWD,124.74983,2.62000,102,536.251
78,BWD,124.73698,2.53000,102,536.330
78,BWD,124.71946,1.87000,102,536.408
78,BWD,124.69588,1.86000,102,536.486
78,BWD,124.66910,0.87000,102,536.596
78,BWD,124.61342,0.44000,102,536.691
78,BWD,124.55886,0.18000,102,536.786
78,BWD,124.49732,0.12000,102,536.896
78,BWD,124.41037,0.04000,102,536.991
78,BWD,124.32798,-0.00000,102,537.084
78,BWD,124.23633,-0.01000,102,537.194
78,BWD,124.13085,0.01000,102,537.288
78,BWD,124.01993,0.00000,102,537.398
78,BWD,123.86752,0.00000,102,537.492
78,BWD,123.74585,0.00000,102,537.588
78,BWD,123.60547,0.00000,102,537.697
78,BWD,123.43359,0.01000,102,537.791
78,BWD,123.29392,-0.00000,102,537.885
78,BWD,123.15061,0.01000,102,537.995
78,BWD,122.98559,0.01000,102,538.091
78,BWD,122.84377,0.02000,102,538.185
78,BWD,122.70883,0.01000,102,538.263
78,BWD,122.60271,0.01000,102,538.341
78,BWD,122.50245,0.00000,102,538.419
78,BWD,122.40884,0.00000,102,538.498
78,BWD,122.32523,-0.01000,102,538.592
78,BWD,122.22684,0.01000,102,538.686
78,BWD,122.13606,0.02000,102,538.796
78,BWD,122.04404,0.01000,102,538.891
78,BWD,121.97503,0.01000,102,538.985
78,BWD,121.91465,0.01000,102,539.094
78,BWD,121.85606,0.01000,102,539.188
78,BWD,121.81498,0.00000,102,539.299
78,BWD,121.78006,0.01000,102,539.393
78,BWD,121.75677,-0.01000,102,539.487
78,BWD,121.74358,0.01000,102,539.597
78,BWD,121.74013,-0.01000,102,539.691
78,BWD,121.74636,0.01000,102,539.786
78,BWD,121.76285,0.01000,102,539.897
78,BWD,121.78131,0.01000,102,539.991
78,BWD,121.78928,0.01000,102,540.084
79,FWD,121.79000,0.00000,102,540.116
79,FWD,121.79306,0.01000,102,540.194
79,FWD,121.80421,0.01000,102,540.289
79,FWD,121.82355,0.01000,102,540.399
79,FWD,121.85865,0.00000,102,540.493
79,FWD,121.90125,0.01000,102,540.588
79,FWD,121.94544,0.01000,102,540.697
79,FWD,122.01687,0.01000,102,540.793
79,FWD,122.08031,0.01000,102,540.886
79,FWD,122.15659,0.01000,102,540.996
79,FWD,122.25642,0.00000,102,541.090
79,FWD,122.35188,0.00000,102,541.199
79,FWD,122.47383,0.01000,102,541.294
79,FWD,122.58874,-0.00000,102,541.388
79,FWD,122.71227,-0.01000,102,541.498
79,FWD,122.88748,0.00000,102,541.593
79,FWD,123.00852,0.01000,102,541.686
79,FWD,123.15015,0.00000,102,541.796
79,FWD,123.31477,0.00000,102,541.891
79,FWD,123.45610,0.01000,102,541.985
79,FWD,123.59750,0.01000,102,542.095
79,FWD,123.76250,0.01000,102,542.189
79,FWD,123.90382,-0.00000,102,542.299
79,FWD,124.06873,-0.01000,102,542.394
79,FWD,124.21007,-0.01000,102,542.489
79,FWD,124.35160,-0.01000,102,542.598
79,FWD,124.51662,0.14000,102,542.692
79,FWD,124.65765,0.54000,102,542.786
79,FWD,124.79990,2.38000,103,542.897
79,BWD,124.87158,4.84000,103,543.236
79,BWD,124.86778,4.72000,103,543.315
79,BWD,124.85790,4.24000,103,543.393
79,BWD,124.84184,3.97000,103,543.486
79,BWD,124.81435,3.41000,103,543.597
79,BWD,124.77119,1.89000,103,543.691
79,BWD,124.72451,1.28000,103,543.785
79,BWD,124.66883,0.72000,104,543.895
79,BWD,124.59289,0.25000,104,543.990
79,BWD,124.51831,0.07000,104,544.099
79,BWD,124.41982,0.02000,104,544.193
79,BWD,124.32588,0.01000,104,544.287
79,BWD,124.22321,0.01000,104,544.398
79,BWD,124.09213,0.01000,104,544.492
79,BWD,123.97005,0.01000,104,544.586
79,BWD,123.83874,0.01000,104,544.696
79,BWD,123.67577,0.00000,104,544.790
79,BWD,123.53407,0.02000,104,544.885
79,BWD,123.39213,0.00000,104,544.963
79,BWD,123.29202,0.02000,104,545.042
79,BWD,123.15677,0.00000,104,545.121
79,BWD,123.03967,0.00000,104,545.199
79,BWD,122.92110,0.01000,104,545.293
79,BWD,122.78152,0.00000,104,545.387
79,BWD,122.64970,0.00000,104,545.497
79,BWD,122.50735,-0.00000,104,545.592
79,BWD,122.39501,0.01000,104,545.686
79,BWD,122.29155,-0.00000,104,545.796
79,BWD,122.18186,0.02000,104,545.891
79,BWD,122.09775,-0.00000,104,545.985
79,BWD,122.02994,0.01000,104,546.095
79,BWD,121.94585,0.01000,104,546.189
79,BWD,121.88957,0.00000,104,546.299
79,BWD,121.83562,0.01000,104,546.393
79,BWD,121.79897,-0.00000,104,546.487
79,BWD,121.77099,0.00000,104,546.597
79,BWD,121.74975,0.01000,104,546.692
79,BWD,121.74100,0.01000,104,546.786
79,BWD,121.74055,0.01000,104,546.896
79,BWD,121.75200,0.00000,104,546.990
79,BWD,121.76873,0.01000,104,547.084
79,BWD,121.78391,-0.01000,104,547.194
79,BWD,121.79000,0.02000,104,547.288
80,FWD,121.79000,0.00000,104,547.319
80,FWD,121.79317,0.01000,104,547.414
80,FWD,121.80508,0.02000,104,547.509
80,FWD,121.82603,-0.00000,104,547.603
80,FWD,121.85584,0.01000,104,547.697
80,FWD,121.88925,0.01000,104,547.791
80,FWD,121.93659,0.00000,104,547.885
80,FWD,121.99842,0.00000,104,547.995
80,FWD,122.07073,0.00000,104,548.089
80,FWD,122.14702,-0.01000,104,548.184
80,FWD,122.23623,0.01000,104,548.294
80,FWD,122.34447,0.00000,104,548.388
80,FWD,122.44997,0.01000,104,548.499
80,FWD,122.58263,0.00000,104,548.593
80,FWD,122.70519,0.01000,104,548.687
80,FWD,122.83723,0.00000,104,548.796
80,FWD,122.98762,0.02000,104,548.890
80,FWD,123.14182,0.00000,104,548.985
80,FWD,123.28588,0.01000,104,549.096
80,FWD,123.44336,0.00000,104,549.191
80,FWD,123.59193,-0.00000,104,549.286
80,FWD,123.73909,0.01000,104,549.395
80,FWD,123.89760,0.00000,104,549.489
80,FWD,124.04192,0.02000,104,549.600
80,FWD,124.20352,0.00000,104,549.693
80,FWD,124.34537,0.01000,104,549.787
80,FWD,124.48685,0.08000,104,549.897
80,FWD,124.65123,0.25000,104,549.992
80,FWD,124.79938,1.43000,105,550.086
80,BWD,124.84051,4.19000,105,550.448
80,BWD,124.83646,3.98000,105,550.526
80,BWD,124.82816,3.79000,105,550.605
80,BWD,124.80994,3.55000,105,550.698
80,BWD,124.78209,3.06000,105,550.793
80,BWD,124.74545,1.70000,105,550.887
80,BWD,124.69953,1.13000,105,550.997
80,BWD,124.62995,0.63000,105,551.093
80,BWD,124.57038,0.10000,105,551.187
80,BWD,124.49738,0.08000,105,551.295
80,BWD,124.38737,0.04000,105,551.390
80,BWD,124.30779,0.01000,105,551.484
80,BWD,124.20538,-0.00000,105,551.564
80,BWD,124.11334,-0.00000,105,551.642
80,BWD,124.01723,-0.00000,105,551.719
80,BWD,123.91375,0.00000,105,551.798
80,BWD,123.80330,0.01000,105,551.892
80,BWD,123.66405,0.01000,105,551.986
80,BWD,123.52200,0.02000,105,552.096
80,BWD,123.35673,0.02000,105,552.191
80,BWD,123.21600,0.00000,105,552.285
80,BWD,123.07374,-0.00000,105,552.395
80,BWD,122.90897,0.00000,105,552.489
80,BWD,122.76886,0.00000,105,552.584
80,BWD,122.63787,0.01000,105,552.694
80,BWD,122.49702,0.00000,105,552.788
80,BWD,122.38526,0.01000,105,552.887
80,BWD,122.29074,0.01000,105,552.960
80,BWD,122.20531,-0.00000,105,553.054
80,BWD,122.11894,-0.01000,105,553.148
80,BWD,122.05072,0.01000,105,553.227
80,BWD,121.98228,-0.00000,105,553.306
80,BWD,121.93160,0.01000,105,553.384
80,BWD,121.88587,0.00000,105,553.494
80,BWD,121.83259,0.00000,105,553.589
80,BWD,121.79646,0.03000,105,553.698
80,BWD,121.76546,-0.01000,105,553.793
80,BWD,121.74869,0.01000,105,553.888
80,BWD,121.74072,0.01000,105,553.997
80,BWD,121.74229,0.00000,105,554.091
80,BWD,121.75313,0.00000,105,554.185
80,BWD,121.77182,0.00000,105,554.295
80,BWD,121.78674,-0.00000,105,554.390
81,FWD,121.78933,0.00000,105,554.421
81,FWD,121.79605,0.00000,105,554.501
81,FWD,121.80879,-0.00000,105,554.594
81,FWD,121.83237,0.00000,105,554.689
81,FWD,121.86471,0.02000,105,554.798
81,FWD,121.91342,-0.00000,105,554.892
81,FWD,121.96523,0.01000,105,554.987
81,FWD,122.02599,0.00000,105,555.097
81,FWD,122.10752,-0.01000,105,555.191
81,FWD,122.18740,-0.00000,105,555.286
81,FWD,122.27671,-0.01000,105,555.396
81,FWD,122.39080,-0.00000,105,555.490
81,FWD,122.49941,-0.01000,105,555.584
81,FWD,122.61645,0.01000,105,555.695
81,FWD,122.76373,-0.02000,105,555.789
81,FWD,122.89979,0.01000,105,555.883
81,FWD,123.04139,0.01000,105,555.993
81,FWD,123.20602,-0.00000,105,556.088
81,FWD,123.34801,-0.01000,105,556.198
81,FWD,123.51109,-0.00000,105,556.291
81,FWD,123.65305,0.01000,105,556.385
81,FWD,123.79490,0.01000,105,556.496
81,FWD,123.95863,0.01000,105,556.589
81,FWD,124.10035,0.01000,105,556.684
81,FWD,124.24110,0.02000,105,556.793
81,FWD,124.38715,0.06000,105,556.887
81,FWD,124.53132,0.18000,105,556.997
81,FWD,124.71115,0.85000,105,557.091
81,FWD,124.84301,2.88000,106,557.186
81,BWD,124.90161,5.33000,106,557.548
81,BWD,124.89739,5.04000,106,557.643
81,BWD,124.88431,4.91000,106,557.721
81,BWD,124.86639,3.83000,106,557.799
81,BWD,124.84627,3.84000,106,557.893
81,BWD,124.80977,2.32000,106,557.987
81,BWD,124.76406,1.59000,106,558.097
81,BWD,124.69914,0.98000,106,558.191
81,BWD,124.63365,0.45000,106,558.286
81,BWD,124.55865,0.08000,106,558.396
81,BWD,124.45952,0.06000,106,558.491
81,BWD,124.36517,0.02000,106,558.586
81,BWD,124.26312,0.01000,106,558.696
81,BWD,124.13366,0.02000,106,558.789
81,BWD,124.01131,0.00000,106,558.884
81,BWD,123.88012,0.00000,106,558.994
81,BWD,123.71847,0.03000,106,559.089
81,BWD,123.57750,0.00000,106,559.198
81,BWD,123.41726,0.01000,106,559.292
81,BWD,123.27222,0.00000,106,559.387
81,BWD,123.13007,0.01000,106,559.497
81,BWD,122.96597,0.00000,106,559.590
81,BWD,122.82447,0.00000,106,559.685
81,BWD,122.69008,0.01000,106,559.794
81,BWD,122.54471,0.00000,106,559.889
81,BWD,122.42258,-0.00000,106,559.983
81,BWD,122.32300,0.01000,106,560.093
81,BWD,122.20683,0.00000,106,560.188
81,BWD,122.11437,-0.00000,106,560.298
81,BWD,122.03269,0.00000,106,560.393
81,BWD,121.96006,0.00000,106,560.487
81,BWD,121.89808,0.02000,106,560.596
81,BWD,121.84884,-0.00000,106,560.691
81,BWD,121.80923,0.01000,106,560.786
81,BWD,121.77849,0.00000,106,560.896
81,BWD,121.75408,0.01000,106,560.990
81,BWD,121.74265,-0.01000,106,561.085
81,BWD,121.74014,0.00000,106,561.195
81,BWD,121.74808,0.01000,106,561.289
81,BWD,121.76431,0.01000,106,561.398
81,BWD,121.78448,0.01000,106,561.493
81,BWD,121.78976,0.00000,106,561.587
82,FWD,121.79000,0.01000,106,561.619
82,FWD,121.79387,0.00000,106,561.697
82,FWD,121.80392,0.01000,106,561.792
82,FWD,121.82428,0.01000,106,561.887
82,FWD,121.85354,0.02000,106,561.997
82,FWD,121.89845,0.00000,106,562.091
82,FWD,121.94664,-0.00000,106,562.185
82,FWD,122.00397,0.01000,106,562.295
82,FWD,122.08199,0.01000,106,562.389
82,FWD,122.15858,0.01000,106,562.484
82,FWD,122.24373,0.01000,106,562.562
82,FWD,122.32135,0.01000,106,562.641
82,FWD,122.39606,0.01000,106,562.719
82,FWD,122.50063,-0.01000,106,562.798
82,FWD,122.59226,0.01000,106,562.893
82,FWD,122.71602,0.02000,106,562.986
82,FWD,122.84936,0.01000,106,563.096
82,FWD,123.01288,0.01000,106,563.191
82,FWD,123.15387,0.02000,106,563.285
82,FWD,123.29555,0.02000,106,563.395
82,FWD,123.45992,0.02000,106,563.489
82,FWD,123.60191,0.01000,106,563.583
82,FWD,123.74297,0.00000,106,563.693
82,FWD,123.90858,-0.00000,106,563.788
82,FWD,124.05020,0.03000,106,563.898
82,FWD,124.21580,-0.01000,106,563.993
82,FWD,124.35754,0.00000,106,564.088
82,FWD,124.49830,0.08000,106,564.197
82,FWD,124.66278,0.25000,106,564.291
82,FWD,124.80451,4.41000,107,564.385
82,BWD,124.85175,4.25000,107,564.731
82,BWD,124.84840,4.15000,107,564.811
82,BWD,124.83887,3.71000,107,564.904
82,BWD,124.81940,3.54000,107,564.998
82,BWD,124.79090,2.37000,107,565.093
82,BWD,124.75397,1.78000,107,565.185
82,BWD,124.70810,1.20000,107,565.295
82,BWD,124.64299,0.68000,107,565.389
82,BWD,124.57752,0.11000,107,565.484
82,BWD,124.50334,0.08000,107,565.594
82,BWD,124.40530,0.04000,107,565.688
82,BWD,124.31180,-0.00000,107,565.798
82,BWD,124.19193,-0.00000,107,565.892
82,BWD,124.07875,0.00000,107,565.987
82,BWD,123.95658,-0.00000,107,566.097
82,BWD,123.80365,0.02000,107,566.191
82,BWD,123.66369,0.00000,107,566.285
82,BWD,123.53501,0.00000,107,566.395
82,BWD,123.35847,-0.02000,107,566.488
82,BWD,123.21717,-0.01000,107,566.583
82,BWD,123.07995,0.01000,107,566.693
82,BWD,122.91127,0.00000,107,566.787
82,BWD,122.77164,0.01000,107,566.897
82,BWD,122.61918,0.00000,107,566.992
82,BWD,122.51297,0.01000,107,567.087
82,BWD,122.39812,0.00000,107,567.196
82,BWD,122.26731,0.01000,107,567.291
82,BWD,122.18129,0.00000,107,567.386
82,BWD,122.09564,0.00000,107,567.495
82,BWD,122.00500,0.02000,107,567.590
82,BWD,121.94220,0.02000,107,567.685
82,BWD,121.88582,0.01000,107,567.795
82,BWD,121.83193,-0.01000,107,567.889
82,BWD,121.79583,0.00000,107,567.984
82,BWD,121.76894,0.00000,107,568.062
82,BWD,121.75311,-0.01000,107,568.141
82,BWD,121.74345,0.00000,107,568.219
82,BWD,121.74002,0.01000,107,568.297
82,BWD,121.74197,-0.01000,107,568.391
82,BWD,121.75258,0.00000,107,568.486
82,BWD,121.77193,-0.00000,107,568.596
82,BWD,121.78690,0.01000,107,568.689
83,FWD,121.78952,-0.00000,107,568.736
83,FWD,121.79659,-0.00000,107,568.831
83,FWD,121.81251,0.01000,107,568.909
83,FWD,121.82960,-0.01000,107,568.987
83,FWD,121.85891,0.00000,107,569.097
83,FWD,121.90304,-0.00000,107,569.192
83,FWD,121.95599,0.01000,107,569.286
83,FWD,122.01720,0.01000,107,569.395
83,FWD,122.09396,-0.00000,107,569.490
83,FWD,122.17267,0.00000,107,569.585
83,FWD,122.25969,-0.01000,107,569.694
83,FWD,122.37267,-0.00000,107,569.788
83,FWD,122.47900,0.01000,107,569.898
83,FWD,122.61406,-0.00000,107,569.993
83,FWD,122.74469,0.01000,107,570.086
83,FWD,122.87290,0.01000,107,570.196
83,FWD,123.04073,0.00000,107,570.291
83,FWD,123.17896,0.01000,107,570.385
83,FWD,123.31998,-0.00000,107,570.495
83,FWD,123.48536,0.02000,107,570.589
83,FWD,123.62675,0.01000,107,570.684
83,FWD,123.76752,-0.00000,107,570.793
83,FWD,123.93343,0.01000,107,570.887
83,FWD,124.07426,0.02000,107,570.997
83,FWD,124.23923,0.00000,107,571.091
83,FWD,124.37991,0.02000,107,571.185
83,FWD,124.52099,0.11000,107,571.295
83,FWD,124.70699,0.38000,107,571.389
83,FWD,124.82700,1.98000,108,571.484
83,BWD,124.87566,4.76000,108,571.830
83,BWD,124.87263,4.44000,108,571.911
83,BWD,124.86150,4.14000,108,571.988
83,BWD,124.84702,3.93000,108,572.096
83,BWD,124.81480,3.38000,108,572.191
83,BWD,124.77748,1.96000,108,572.285
83,BWD,124.73106,1.31000,108,572.395
83,BWD,124.66586,0.75000,108,572.490
83,BWD,124.60054,0.10000,108,572.584
83,BWD,124.52584,0.07000,108,572.694
83,BWD,124.42822,0.04000,108,572.787
83,BWD,124.33462,0.03000,108,572.898
83,BWD,124.21461,-0.00000,108,572.992
83,BWD,124.10154,0.02000,108,573.086
83,BWD,123.98006,0.01000,108,573.196
83,BWD,123.82743,0.01000,108,573.290
83,BWD,123.68684,0.01000,108,573.384
83,BWD,123.54554,0.02000,108,573.494
83,BWD,123.38026,-0.00000,108,573.588
83,BWD,123.23888,0.01000,108,573.683
83,BWD,123.09760,0.01000,108,573.793
83,BWD,122.93258,0.01000,108,573.887
83,BWD,122.79074,0.01000,108,573.998
83,BWD,122.63787,0.01000,108,574.093
83,BWD,122.51577,0.00000,108,574.187
83,BWD,122.40274,0.02000,108,574.296
83,BWD,122.28192,0.02000,108,574.391
83,BWD,122.18848,0.00000,108,574.485
83,BWD,122.10356,0.02000,108,574.595
83,BWD,122.01600,-0.00000,108,574.689
83,BWD,121.95042,0.00000,108,574.784
83,BWD,121.89363,0.02000,108,574.893
83,BWD,121.83891,0.00000,108,574.988
83,BWD,121.80129,0.01000,108,575.097
83,BWD,121.76908,0.01000,108,575.191
83,BWD,121.75077,-0.01000,108,575.285
83,BWD,121.74138,-0.01000,108,575.395
83,BWD,121.74138,-0.00000,108,575.489
83,BWD,121.75076,-0.00000,108,575.584
83,BWD,121.76877,0.01000,108,575.694
83,BWD,121.78536,0.01000,108,575.788
84,FWD,121.78891,-0.01000,108,575.834
84,FWD,121.79751,0.00000,108,575.929
84,FWD,121.81519,0.00000,108,576.009
84,FWD,121.83658,0.01000,108,576.087
84,FWD,121.86416,0.00000,108,576.196
84,FWD,121.91288,0.01000,108,576.291
84,FWD,121.96459,0.01000,108,576.385
84,FWD,122.02528,0.00000,108,576.495
84,FWD,122.10682,0.01000,108,576.589
84,FWD,122.18670,0.03000,108,576.683
84,FWD,122.27511,0.00000,108,576.793
84,FWD,122.37627,0.01000,108,576.888
84,FWD,122.48396,0.01000,108,576.997
84,FWD,122.63449,-0.00000,108,577.092
84,FWD,122.75131,0.02000,108,577.186
84,FWD,122.88906,0.00000,108,577.296
84,FWD,123.06213,0.00000,108,577.390
84,FWD,123.20068,0.00000,108,577.484
84,FWD,123.34499,-0.00000,108,577.595
84,FWD,123.50906,0.01000,108,577.688
84,FWD,123.65108,-0.01000,108,577.798
84,FWD,123.80022,0.01000,108,577.893
84,FWD,123.94405,-0.01000,108,577.987
84,FWD,124.08757,-0.01000,108,578.096
84,FWD,124.25542,-0.01000,108,578.191
84,FWD,124.39959,0.05000,108,578.285
84,FWD,124.54342,0.17000,108,578.394
84,FWD,124.70962,0.81000,109,578.489
84,BWD,124.75883,2.56000,109,578.834
84,BWD,124.75523,2.55000,109,578.913
84,BWD,124.74548,2.44000,109,578.992
84,BWD,124.72964,1.96000,109,579.086
84,BWD,124.70188,1.56000,109,579.195
84,BWD,124.65961,1.06000,109,579.289
84,BWD,124.61301,0.23000,109,579.385
84,BWD,124.55368,0.13000,109,579.494
84,BWD,124.48183,0.09000,109,579.588
84,BWD,124.40729,0.05000,109,579.698
84,BWD,124.30936,0.00000,109,579.792
84,BWD,124.21318,0.01000,109,579.886
84,BWD,124.11263,-0.01000,109,579.996
84,BWD,123.98204,0.01000,109,580.090
84,BWD,123.85087,0.00000,109,580.185
84,BWD,123.70969,0.00000,109,580.295
84,BWD,123.55953,-0.00000,109,580.389
84,BWD,123.42478,0.00000,109,580.483
84,BWD,123.28310,0.02000,109,580.593
84,BWD,123.11874,0.01000,109,580.687
84,BWD,122.97781,0.02000,109,580.797
84,BWD,122.80301,0.02000,109,580.891
84,BWD,122.68052,0.02000,109,580.985
84,BWD,122.55571,-0.00000,109,581.095
84,BWD,122.40711,0.02000,109,581.190
84,BWD,122.31545,0.02000,109,581.284
84,BWD,122.21902,0.01000,109,581.362
84,BWD,122.14551,-0.00000,109,581.440
84,BWD,122.07717,-0.00000,109,581.519
84,BWD,122.01597,0.06000,109,581.598
84,BWD,121.96077,-0.01000,109,581.692
84,BWD,121.90258,0.00000,109,581.786
84,BWD,121.85339,0.00000,109,581.896
84,BWD,121.80707,0.00000,109,581.991
84,BWD,121.77697,0.02000,109,582.086
84,BWD,121.75579,0.00000,109,582.194
84,BWD,121.74229,0.02000,109,582.289
84,BWD,121.74024,0.00000,109,582.383
84,BWD,121.74675,0.00000,109,582.493
84,BWD,121.76553,0.00000,109,582.587
84,BWD,121.78192,0.02000,109,582.697
84,BWD,121.78984,0.00000,109,582.791
85,FWD,121.79000,0.00000,109,582.838
85,FWD,121.79428,0.00000,109,582.932
85,FWD,121.80743,0.01000,109,583.011
85,FWD,121.82515,0.00000,109,583.090
85,FWD,121.84914,0.03000,109,583.184
85,FWD,121.88692,0.01000,109,583.296
85,FWD,121.94106,0.01000,109,583.390
85,FWD,121.99729,-0.00000,109,583.484
85,FWD,122.06258,0.00000,109,583.594
85,FWD,122.14928,0.01000,109,583.688
85,FWD,122.23363,0.00000,109,583.797
85,FWD,122.34263,0.02000,109,583.893
85,FWD,122.44689,0.00000,109,583.987
85,FWD,122.55991,-0.00000,109,584.096
85,FWD,122.70160,-0.00000,109,584.190
85,FWD,122.83314,0.00000,109,584.284
85,FWD,122.97301,-0.02000,109,584.394
85,FWD,123.13741,0.00000,109,584.488
85,FWD,123.27878,0.02000,109,584.582
85,FWD,123.42009,0.01000,109,584.692
85,FWD,123.58510,0.02000,109,584.787
85,FWD,123.72676,0.02000,109,584.897
85,FWD,123.89146,0.00000,109,584.991
85,FWD,124.03252,0.02000,109,585.084
85,FWD,124.17295,0.02000,109,585.194
85,FWD,124.33727,0.01000,109,585.289
85,FWD,124.47870,0.04000,109,585.382
85,FWD,124.62037,0.63000,109,585.493
85,FWD,124.78513,2.60000,110,585.587
85,BWD,124.83401,3.95000,110,585.934
85,BWD,124.83035,3.91000,110,586.013
85,BWD,124.82056,3.76000,110,586.091
85,BWD,124.80457,3.06000,110,586.184
85,BWD,124.77737,2.52000,110,586.294
85,BWD,124.73447,1.94000,110,586.389
85,BWD,124.68788,1.31000,110,586.482
85,BWD,124.63264,0.25000,110,586.592
85,BWD,124.56592,0.15000,110,586.686
85,BWD,124.49108,0.07000,110,586.796
85,BWD,124.38442,-0.01000,110,586.890
85,BWD,124.29711,0.01000,110,586.984
85,BWD,124.19285,0.01000,110,587.095
85,BWD,124.05705,0.01000,110,587.188
85,BWD,123.93571,0.00000,110,587.282
85,BWD,123.80521,0.01000,110,587.392
85,BWD,123.66092,0.00000,110,587.486
85,BWD,123.51698,0.01000,110,587.596
85,BWD,123.34978,0.02000,110,587.690
85,BWD,123.20627,0.01000,110,587.784
85,BWD,123.06213,0.01000,110,587.894
85,BWD,122.89429,0.00000,110,587.988
85,BWD,122.75253,0.00000,110,588.083
85,BWD,122.62234,-0.02000,110,588.192
85,BWD,122.48252,0.01000,110,588.286
85,BWD,122.38074,-0.00000,110,588.384
85,BWD,122.26675,0.01000,110,588.495
85,BWD,122.16046,0.01000,110,588.588
85,BWD,122.07816,-0.00000,110,588.682
85,BWD,122.00501,0.00000,110,588.792
85,BWD,121.93119,0.00000,110,588.887
85,BWD,121.87737,0.01000,110,588.996
85,BWD,121.82684,0.01000,110,589.090
85,BWD,121.79125,0.01000,110,589.185
86,FWD,121.77340,0.00000,110,589.248
86,FWD,121.75338,0.01000,110,589.326
86,FWD,121.74366,0.01000,110,589.404
86,FWD,121.74014,0.01000,110,589.483
86,FWD,121.74260,-0.00000,110,589.592
86,FWD,121.75642,-0.00000,110,589.686
86,FWD,121.77978,0.00000,110,589.796
86,FWD,121.81430,0.01000,110,589.891
86,FWD,121.85717,0.01000,110,589.985
86,FWD,121.91113,-0.00000,110,590.096
86,FWD,121.97402,-0.00000,110,590.190
86,FWD,122.04291,0.00000,110,590.283
86,FWD,122.12029,0.00000,110,590.393
86,FWD,122.22228,0.00000,110,590.487
86,FWD,122.31969,0.01000,110,590.598
86,FWD,122.44936,0.00000,110,590.691
86,FWD,122.55989,0.01000,110,590.785
86,FWD,122.68468,0.01000,110,590.895
86,FWD,122.84123,0.01000,110,590.989
86,FWD,122.98283,-0.01000,110,591.083
86,FWD,123.12385,0.01000,110,591.162
86,FWD,123.24191,-0.01000,110,591.241
86,FWD,123.35994,-0.00000,110,591.319
86,FWD,123.46726,0.01000,110,591.398
86,FWD,123.59623,0.01000,110,591.492
86,FWD,123.73721,0.00000,110,591.587
86,FWD,123.87855,0.02000,110,591.696
